orf#,start,end,strand,contig,id,annot,score,evalue,aln_length,interpro_annot,interpro_evalue,DRAM_kegg,DRAM_pdfam,nr_annotation,nr_bitscore
2275,2302329,2302997,TRUE,CP081958.1,CP081958.1_2275,"",,,,RHH_CopAso-like,3.62787e-07,"","","ribbon-helix-helix protein, CopG family [Halorussus sp. XZYJT49]",117
2276,2303264,2303401,TRUE,CP081958.1,CP081958.1_2276,"",,,,RHH_NikR_HicB-like,9.23121e-06,"","",MULTISPECIES: ribbon-helix-helix domain-containing protein [Halobaculum],87.8
2277,2303404,2304609,TRUE,CP081958.1,CP081958.1_2277,"",,,,Cell division protein FtsZ,1.6e-129,"","",MULTISPECIES: cell division protein FtsZ [Halobaculum],754
2278,2304801,2305772,FALSE,CP081958.1,CP081958.1_2278,"",,,,ATPase_YdaO,1.1e-88,"","",TIGR00269 family protein [Halobaculum magnesiiphilum],655
2279,2305825,2306358,TRUE,CP081958.1,CP081958.1_2279,"",,,,Hotdog Thioesterase,2.5e-29,"","",MULTISPECIES: DUF4442 domain-containing protein [Halobaculum],310
2280,2306442,2307089,TRUE,CP081958.1,CP081958.1_2280,"",,,,"",,"","",,
2281,2307094,2307258,FALSE,CP081958.1,CP081958.1_2281,"",,,,"",,"","",,
2282,2307251,2307883,FALSE,CP081958.1,CP081958.1_2282,"",,,,"",,"","",,
2283,2307931,2308764,FALSE,CP081958.1,CP081958.1_2283,"",,,,Vaccinia Virus protein VP39,1.6e-29,"","",class I SAM-dependent methyltransferase [Halobaculum magnesiiphilum],525
2284,2308910,2310439,FALSE,CP081958.1,CP081958.1_2284,"",,,,Carboxypeptidase Taq (M32) metallopeptidase,0,"","",carboxypeptidase M32 [Halobaculum magnesiiphilum],1015
2285,2310478,2311680,FALSE,CP081958.1,CP081958.1_2285,"",,,,Zn peptidases,3e-60,"","",M20/M25/M40 family metallo-hydrolase [Halobaculum magnesiiphilum],761
2286,2311765,2313657,TRUE,CP081958.1,CP081958.1_2286,"",,,,PIN_VapC_VirB11L-ATPase-like,1.36555e-55,"","",PINc/VapC family ATPase [Halobaculum magnesiiphilum],1210
2287,2313877,2314194,FALSE,CP081958.1,CP081958.1_2287,"",,,,"""""""""Winged helix"""""""" DNA-binding domain",1.45e-10,"","",MULTISPECIES: helix-turn-helix domain-containing protein [Halobaculum],185
2288,2314271,2314588,TRUE,CP081958.1,CP081958.1_2288,"",,,,EMC6-arch,1.2e-27,"","",,
2289,2314589,2316418,TRUE,CP081958.1,CP081958.1_2289,"",,,,ABC_RNaseL_inhibitor_domain1,0,"","",ribosome biogenesis/translation initiation ATPase RLI [Halobaculum magnesiiphilum],1227
2290,2316877,2317329,FALSE,CP081958.1,CP081958.1_2290,"",,,,Ferritin-like,6.36e-29,"","",ferritin-like domain-containing protein [Halobaculum magnesiiphilum],280
2291,2317525,2318073,FALSE,CP081958.1,CP081958.1_2291,"",,,,Zn-prot_arch,1.6e-58,"","",MULTISPECIES: archaemetzincin family Zn-dependent metalloprotease [Halobaculum],353
2292,2318162,2318551,TRUE,CP081958.1,CP081958.1_2292,"",,,,Uncharacterised protein family (UPF0146),2.3e-09,"","",UPF0146 family protein [Halobaculum magnesiiphilum],257
2293,2318678,2319544,TRUE,CP081958.1,CP081958.1_2293,"",,,,TIGR01548 family HAD-type hydrolase,1.5e-67,"","",TIGR01548 family HAD-type hydrolase [Halobaculum magnesiiphilum],556
2294,2319552,2319827,TRUE,CP081958.1,CP081958.1_2294,"",,,,"",,"","",,
2295,2319851,2320330,FALSE,CP081958.1,CP081958.1_2295,"",,,,"",,"","",,
2296,2320473,2321141,TRUE,CP081958.1,CP081958.1_2296,"",,,,NADPH-dependent F420 reductase,5.7e-75,"","",NADPH-dependent F420 reductase [Halobaculum magnesiiphilum],420
2297,2321189,2322202,FALSE,CP081958.1,CP081958.1_2297,"",,,,PGDH,0,"","",NADP-dependent oxidoreductase [Halobaculum magnesiiphilum],671
2298,2322281,2322712,FALSE,CP081958.1,CP081958.1_2298,"",,,,"",,"","",,
2299,2322810,2323625,TRUE,CP081958.1,CP081958.1_2299,"",,,,ThiF_MoeB_HesA_family,3.39416e-129,"","",HesA/MoeB/ThiF family protein [Halobaculum magnesiiphilum],543
2300,2323729,2324169,TRUE,CP081958.1,CP081958.1_2300,"",,,,Hotdog Thioesterase,4.6e-36,"","",PaaI family thioesterase [Halobaculum magnesiiphilum],282
2301,2324307,2325443,TRUE,CP081958.1,CP081958.1_2301,"",,,,2-methylcitrate synthase/citrate synthase II,0,"","",citrate synthase [Halobaculum magnesiiphilum],727
2302,2325788,2326048,TRUE,CP081958.1,CP081958.1_2302,"",,,,"",,"","",,
2303,2326122,2327633,FALSE,CP081958.1,CP081958.1_2303,"",,,,MULTIDRUG RESISTANCE PROTEIN NORM-RELATED,3.9e-52,"","",MATE family efflux transporter [Halobaculum saliterrae],768
2304,2327696,2329099,FALSE,CP081958.1,CP081958.1_2304,"",,,,MATE_NorM_like,6.93719e-104,"","",MATE family efflux transporter [Halobaculum magnesiiphilum],862
2305,2329199,2329711,TRUE,CP081958.1,CP081958.1_2305,"",,,,Gamma-glutamyl cyclotransferase-like,8.44e-13,"","",gamma-glutamylcyclotransferase [Halorubrum aidingense],149
2306,2329995,2331206,TRUE,CP081958.1,CP081958.1_2306,"",,,,threonine ammonia-lyase,0,"","",threonine ammonia-lyase [Halobaculum magnesiiphilum],756
2307,2331310,2331690,TRUE,CP081958.1,CP081958.1_2307,"",,,,Rid family detoxifying hydrolase,3.2e-45,"","",Rid family detoxifying hydrolase [Halobaculum magnesiiphilum],238
2308,2331694,2331897,TRUE,CP081958.1,CP081958.1_2308,"",,,,"",,"","",,
2309,2332642,2333322,FALSE,CP081958.1,CP081958.1_2309,"",,,,Riboflavin_synthase_like,2.87389e-90,"","",riboflavin synthase [Halobaculum magnesiiphilum],443
2310,2333407,2334057,TRUE,CP081958.1,CP081958.1_2310,"",,,,COV-LIKE PROTEIN 1,1e-25,"","",DUF502 domain-containing protein [Halobaculum magnesiiphilum],404
2311,2334127,2334384,TRUE,CP081958.1,CP081958.1_2311,"",,,,"",,"","",,
2312,2334394,2335635,FALSE,CP081958.1,CP081958.1_2312,"",,,,AMINOPEPTIDASE,2e-58,"","",Xaa-Pro peptidase family protein [Halobaculum magnesiiphilum],805
2313,2335636,2337495,FALSE,CP081958.1,CP081958.1_2313,"",,,,P-loop containing nucleoside triphosphate hydrolases,7.43e-66,"","",ATP-dependent helicase [Halobaculum magnesiiphilum],1220
2314,2338032,2339561,FALSE,CP081958.1,CP081958.1_2314,"",,,,Carboxypeptidase Taq (M32) metallopeptidase,0,"","",carboxypeptidase M32 [Halobaculum magnesiiphilum],1020
2315,2339727,2340635,FALSE,CP081958.1,CP081958.1_2315,"",,,,Putative zincin peptidase,1.8e-22,"","",DUF3267 domain-containing protein [Halobaculum magnesiiphilum],586
2316,2340690,2341088,FALSE,CP081958.1,CP081958.1_2316,"",,,,"",,"","",,
2317,2341168,2342019,FALSE,CP081958.1,CP081958.1_2317,"",,,,AP2Ec,8.85348e-95,"","",deoxyribonuclease IV [Halobaculum magnesiiphilum],579
2318,2342167,2342868,TRUE,CP081958.1,CP081958.1_2318,"",,,,Domain of unknown function (DUF4396),5.8e-31,"","",DUF4396 domain-containing protein [Halobaculum magnesiiphilum],464
2319,2342971,2343519,TRUE,CP081958.1,CP081958.1_2319,"",,,,Thioredoxin-like,1.4e-32,"","",redoxin domain-containing protein [Halobaculum magnesiiphilum],380
2320,2343812,2344672,FALSE,CP081958.1,CP081958.1_2320,"",,,,OCTANOYLTRANSFERASE LIPM-RELATED,6.4e-68,"","",biotin/lipoate A/B protein ligase family protein [Halobaculum magnesiiphilum],587
2321,2345011,2345934,TRUE,CP081958.1,CP081958.1_2321,"",,,,SER/THR-PROTEIN KINASE RIO2,3.2e-81,"","",serine/threonine-protein kinase RIO2 [Halobaculum magnesiiphilum],612
2322,2346153,2346743,TRUE,CP081958.1,CP081958.1_2322,"",,,,Ribosomal_L15e_2,1.1e-103,"","",50S ribosomal protein L15e [Halobaculum saliterrae],296
2323,2346864,2347550,TRUE,CP081958.1,CP081958.1_2323,"",,,,Rhomboid-like,4.19e-14,"","",rhomboid family intramembrane serine protease [Halobaculum magnesiiphilum],429
2324,2347583,2348191,FALSE,CP081958.1,CP081958.1_2324,"",,,,UDG-F4_TTUDGA_SPO1dp_like,2.25845e-70,"","",uracil-DNA glycosylase [Halobaculum magnesiiphilum],400
2325,2348222,2349040,FALSE,CP081958.1,CP081958.1_2325,"",,,,Protein of unknown function DUF99,2.8e-34,"","",DUF99 family protein [Halobaculum salinum],174
2326,2349101,2349271,FALSE,CP081958.1,CP081958.1_2326,"",,,,Family of unknown function (DUF5786),8.3e-20,"","",,
2327,2349422,2350048,TRUE,CP081958.1,CP081958.1_2327,"",,,,Metallo-hydrolase/oxidoreductase,1.7e-34,"","",MBL fold metallo-hydrolase [Halobaculum magnesiiphilum],412
2328,2350166,2350315,FALSE,CP081958.1,CP081958.1_2328,"",,,,Zn-binding ribosomal proteins,7.69e-17,"","",MULTISPECIES: 50S ribosomal protein L40e [Halobaculum],103
2329,2350391,2350687,FALSE,CP081958.1,CP081958.1_2329,"",,,,TRX_family,1.29738e-31,"","",thioredoxin [Halobaculum gomorrense],187
2330,2350822,2350953,TRUE,CP081958.1,CP081958.1_2330,"",,,,Sec61beta family,2.8e-17,"","",MULTISPECIES: preprotein translocase subunit Sec61beta [Halobaculum],83.6
2331,2351048,2351731,TRUE,CP081958.1,CP081958.1_2331,"",,,,GATase1_PB,4.0445e-87,"","",pyridoxal 5'-phosphate synthase glutaminase subunit PdxT [Halobaculum magnesiiphilum],403
2332,2351728,2352069,TRUE,CP081958.1,CP081958.1_2332,"",,,,NTP-PPase_HisIE_like,1.55624e-32,"","",phosphoribosyl-ATP diphosphatase [Halobaculum magnesiiphilum],211
2333,2352160,2352981,TRUE,CP081958.1,CP081958.1_2333,"",,,,PREPHENATE DEHYDRATASE  P PROTEIN,1.7e-62,"","",MULTISPECIES: prephenate dehydratase [Halobaculum],519
2334,2353218,2353862,FALSE,CP081958.1,CP081958.1_2334,"",,,,GATase1_IGP_Synthase,2.88895e-99,"","",imidazole glycerol phosphate synthase subunit HisH [Halobaculum magnesiiphilum],439
2335,2354051,2354506,TRUE,CP081958.1,CP081958.1_2335,"",,,,HSP20-like chaperones,2.88e-31,"","",MULTISPECIES: Hsp20/alpha crystallin family protein [Halobaculum],296
2336,2354724,2355221,TRUE,CP081958.1,CP081958.1_2336,"",,,,"",,"","",,
2337,2355281,2357980,FALSE,CP081958.1,CP081958.1_2337,"",,,,bacterial-type leucine--tRNA ligase,0,"","",leucine--tRNA ligase [Halobaculum magnesiiphilum],1819
2338,2358137,2358592,TRUE,CP081958.1,CP081958.1_2338,"",,,,"",,"","",,
2339,2359064,2359660,TRUE,CP081958.1,CP081958.1_2339,"",,,,"",,"","",,
2340,2359755,2361023,FALSE,CP081958.1,CP081958.1_2340,"",,,,HELICASE MJ1565-RELATED,1.9e-38,"","",DUF87 domain-containing protein [Halobaculum magnesiiphilum],794
2341,2361135,2361383,TRUE,CP081958.1,CP081958.1_2341,"",,,,"",,"","",,
2342,2361425,2362417,FALSE,CP081958.1,CP081958.1_2342,"",,,,"ornithine cyclodeaminase, domain 1",1.4e-101,"","",ornithine cyclodeaminase family protein [Halobaculum magnesiiphilum],641
2343,2362669,2362971,TRUE,CP081958.1,CP081958.1_2343,"",,,,"",,"","",,
2344,2363105,2363614,TRUE,CP081958.1,CP081958.1_2344,"",,,,"",,"","",,
2345,2363777,2365420,FALSE,CP081958.1,CP081958.1_2345,"",,,,thermosome subunit beta,0,"","",thermosome subunit beta [Halobaculum magnesiiphilum],988
2346,2365631,2366038,FALSE,CP081958.1,CP081958.1_2346,"",,,,Galactose-binding domain-like,5.78e-07,"","",,
2347,2366094,2366270,FALSE,CP081958.1,CP081958.1_2347,"",,,,"",,"","",,
2348,2366331,2366966,FALSE,CP081958.1,CP081958.1_2348,"",,,,IS6 family transposase,9.6e-58,"","",IS6 family transposase [Halobaculum magnesiiphilum],429
2349,2367106,2369517,TRUE,CP081958.1,CP081958.1_2349,"",,,,Penicillin amidase,1.1e-167,"","",penicillin acylase family protein [Halobaculum magnesiiphilum],1609
2350,2369514,2369831,TRUE,CP081958.1,CP081958.1_2350,"",,,,"",,"","",,
2351,2370093,2373119,TRUE,CP081958.1,CP081958.1_2351,"",,,,ABC transporter ATPase  like domain,0,"","",excinuclease ABC subunit UvrA [Halobaculum magnesiiphilum],1984
2352,2373183,2373926,FALSE,CP081958.1,CP081958.1_2352,"",,,,PINc domain ribonuclease,1.2e-77,"","",RNA ligase partner protein [Halobaculum magnesiiphilum],483
2353,2374039,2375172,TRUE,CP081958.1,CP081958.1_2353,"",,,,RNA ligase,4.8e-103,"","",RNA ligase [Halobaculum magnesiiphilum],772
2354,2375230,2376231,TRUE,CP081958.1,CP081958.1_2354,"",,,,Oligoxyloglucan reducing end-specific cellobiohydrolase,6.67e-46,"","",,
2355,2376418,2377497,TRUE,CP081958.1,CP081958.1_2355,"",,,,geranylgeranyl reductase family protein,9.6e-65,"","",geranylgeranyl reductase family protein [Halobaculum magnesiiphilum],734
2356,2377787,2378896,FALSE,CP081958.1,CP081958.1_2356,"",,,,Probable tRNA modification gtpase trme; domain 1,1.6e-73,"","",glycine cleavage T C-terminal barrel domain-containing protein [Halobaculum magnesiiphilum],731
2357,2378975,2379274,FALSE,CP081958.1,CP081958.1_2357,"",,,,Family of unknown function (DUF6432),2e-39,"","",DUF6432 family protein [Halobaculum magnesiiphilum],190
2358,2379414,2380712,TRUE,CP081958.1,CP081958.1_2358,"",,,,"",,"","",,
2359,2380873,2381241,TRUE,CP081958.1,CP081958.1_2359,"",,,,Domain of unknown function (DUF5611),6.7e-25,"","",DUF5611 family protein [Halobaculum magnesiiphilum],235
2360,2381512,2381955,TRUE,CP081958.1,CP081958.1_2360,"",,,,HUPs,5.8e-23,"","",universal stress protein [Halobaculum magnesiiphilum],283
2361,2382049,2383014,TRUE,CP081958.1,CP081958.1_2361,"",,,,"ROK (REPRESSOR, ORF, KINASE) FAMILY",4.5e-49,"","",ROK family protein [Halobaculum magnesiiphilum],641
2362,2383091,2384713,TRUE,CP081958.1,CP081958.1_2362,"",,,,"3-carboxy-cis,cis-mucoante lactonizing enzyme",3.14e-07,"","","Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain [Haloferax alexandrinus]",420
2363,2384826,2385146,TRUE,CP081958.1,CP081958.1_2363,"",,,,Fe-S cluster assembly (FSCA) domain-like,9.29e-15,"","",MULTISPECIES: NifU family protein [Halobaculum],210
2364,2385216,2385749,TRUE,CP081958.1,CP081958.1_2364,"",,,,LbH_MAT_GAT,7.17352e-101,"","",sugar O-acetyltransferase [Halobaculum magnesiiphilum],347
2365,2385772,2387301,FALSE,CP081958.1,CP081958.1_2365,"",,,,FAU-1,0,"","",DUF402 domain-containing protein [Halobaculum magnesiiphilum],1006
2366,2387298,2387672,FALSE,CP081958.1,CP081958.1_2366,"",,,,"",,"","",,
2367,2387863,2388879,TRUE,CP081958.1,CP081958.1_2367,"",,,,PrsW family intramembrane metalloprotease,4e-48,"","",PrsW family intramembrane metalloprotease [Halobaculum magnesiiphilum],635
2368,2388910,2389275,FALSE,CP081958.1,CP081958.1_2368,"",,,,UCP019313,4.3e-24,"","",MULTISPECIES: cell division protein SepF [Halobaculum],229
2369,2389472,2390227,TRUE,CP081958.1,CP081958.1_2369,"",,,,Family of unknown function (DUF1028),1e-68,"","",DUF1028 domain-containing protein [Halobaculum magnesiiphilum],483
2370,2390319,2390657,TRUE,CP081958.1,CP081958.1_2370,"",,,,"",,"","",,
2371,2390676,2391170,FALSE,CP081958.1,CP081958.1_2371,"",,,,arCOG04150 universal archaeal PUA-domain protein,1.4e-43,"","",RNA-binding protein [Halobaculum magnesiiphilum],321
2372,2391319,2391648,TRUE,CP081958.1,CP081958.1_2372,"",,,,"",,"","",,
2373,2391916,2393247,TRUE,CP081958.1,CP081958.1_2373,"",,,,RNB_2,1.7e-112,"","",ribonuclease R [Halobaculum magnesiiphilum],885
2374,2393311,2393493,FALSE,CP081958.1,CP081958.1_2374,"",,,,"",,"","",,
2375,2393669,2394340,TRUE,CP081958.1,CP081958.1_2375,"",,,,HAD-like,3.99e-31,"","",HAD family hydrolase [Halobaculum magnesiiphilum],442
2376,2394683,2394835,TRUE,CP081958.1,CP081958.1_2376,"",,,,"",,"","",type II toxin-antitoxin system HicB family antitoxin [Halobaculum magnesiiphilum],96.3
2377,2394939,2395202,TRUE,CP081958.1,CP081958.1_2377,"",,,,"",,"","",,
2378,2395178,2395348,TRUE,CP081958.1,CP081958.1_2378,"",,,,"",,"","",,
2379,2395500,2395973,FALSE,CP081958.1,CP081958.1_2379,"",,,,"",,"","",,
2380,2396480,2397469,FALSE,CP081958.1,CP081958.1_2380,"",,,,DNA breaking-rejoining enzymes,7.36e-25,"","",tyrosine-type recombinase/integrase [Halobaculum magnesiiphilum],671
2381,2397813,2398340,FALSE,CP081958.1,CP081958.1_2381,"",,,,"",,"","",,
2382,2398337,2399152,FALSE,CP081958.1,CP081958.1_2382,"",,,,PCNA,2.67769e-34,"","",DNA polymerase sliding clamp [Halobaculum magnesiiphilum],483
2383,2399149,2399346,FALSE,CP081958.1,CP081958.1_2383,"",,,,"",,"","",,
2384,2399343,2399606,FALSE,CP081958.1,CP081958.1_2384,"",,,,"",,"","",,
2385,2399599,2399814,FALSE,CP081958.1,CP081958.1_2385,"",,,,"",,"","",,
2386,2399811,2400143,FALSE,CP081958.1,CP081958.1_2386,"",,,,"",,"","",,
2387,2400140,2400574,FALSE,CP081958.1,CP081958.1_2387,"",,,,"",,"","",,
2388,2400817,2401083,TRUE,CP081958.1,CP081958.1_2388,"",,,,"""""""""Winged helix"""""""" DNA-binding domain",4.44e-09,"","",helix-turn-helix domain-containing protein [Halobaculum magnesiiphilum],182
2389,2401083,2401181,TRUE,CP081958.1,CP081958.1_2389,"",,,,"",,"","",,
2390,2401458,2401943,TRUE,CP081958.1,CP081958.1_2390,"",,,,"",,"","",,
2391,2401967,2402182,TRUE,CP081958.1,CP081958.1_2391,"",,,,"",,"","",,
2392,2402224,2402475,FALSE,CP081958.1,CP081958.1_2392,"",,,,"",,"","",,
2393,2402690,2404441,FALSE,CP081958.1,CP081958.1_2393,"",,,,"AAA domain, putative AbiEii toxin, Type IV TA system",1.7e-23,"","",ATP-binding protein [Halobaculum magnesiiphilum],1124
2394,2404679,2405674,FALSE,CP081958.1,CP081958.1_2394,"",,,,P-loop containing nucleoside triphosphate hydrolases,5.01e-27,"","",AAA family ATPase [Halobaculum magnesiiphilum],603
2395,2405677,2405934,FALSE,CP081958.1,CP081958.1_2395,"",,,,"",,"","",,
2396,2406209,2406958,TRUE,CP081958.1,CP081958.1_2396,"",,,,Homing endonuclease associated repeat,5.3e-22,"","",,
2397,2407387,2410098,TRUE,CP081958.1,CP081958.1_2397,"",,,,surface glycoprotein signal peptide,1e-13,"","",PGF-CTERM sorting domain-containing protein [Halorubrum cibi],200
2398,2410312,2410512,FALSE,CP081958.1,CP081958.1_2398,"",,,,"",,"","",,
2399,2410522,2411058,FALSE,CP081958.1,CP081958.1_2399,"",,,,DNA breaking-rejoining enzymes,1.88e-29,"","",site-specific integrase [Halobaculum magnesiiphilum],365
2400,2411156,2411422,FALSE,CP081958.1,CP081958.1_2400,"",,,,"",,"","",,
2401,2411650,2412291,TRUE,CP081958.1,CP081958.1_2401,"",,,,"",,"","",,
2402,2412313,2418516,TRUE,CP081958.1,CP081958.1_2402,ORF6.faa,898.7,1.2e-270,347,Peptidase S8/S53 domain,3.5e-51,"","",S8 family serine peptidase [Halobaculum magnesiiphilum],3927
2403,2418519,2419244,TRUE,CP081958.1,CP081958.1_2403,ORF8.faa,160.8,5.5e-48,233,"",,"","",,
2404,2419362,2420381,TRUE,CP081958.1,CP081958.1_2404,ORF10.faa,259.7,6.9e-78,336,"",,"","",,
2405,2420381,2420575,TRUE,CP081958.1,CP081958.1_2405,"",,,,"",,"","",,
2406,2420657,2421349,TRUE,CP081958.1,CP081958.1_2406,"",,,,"",,"","",,
2407,2421384,2421635,TRUE,CP081958.1,CP081958.1_2407,"",,,,"",,"","",,
2408,2421636,2421884,TRUE,CP081958.1,CP081958.1_2408,"",,,,"",,"","",,
2409,2421881,2422795,TRUE,CP081958.1,CP081958.1_2409,"",,,,"",,"","",,
48,19382,19624,FALSE,CP084476.1,CP084476.1_48,"",,,,"",,"","",,
49,19621,20430,FALSE,CP084476.1,CP084476.1_49,"",,,,"",,"","",,
50,20478,21971,FALSE,CP084476.1,CP084476.1_50,"",,,,"",,"","",,
51,22244,23185,FALSE,CP084476.1,CP084476.1_51,"",,,,Nucleic acid-binding proteins,2.74e-26,"","",replication control protein Cdc46 [Natrinema sp. DC36],636
52,23185,25590,FALSE,CP084476.1,CP084476.1_52,"",,,,"",,"","",,
53,25601,27223,FALSE,CP084476.1,CP084476.1_53,ORF24.faa,617.6,9.8e-188,510,"",,"","",,
54,27225,28484,FALSE,CP084476.1,CP084476.1_54,ORF23.faa,560.7,1.2e-170,421,"",,"","",,
55,28481,29506,FALSE,CP084476.1,CP084476.1_55,"",,,,"",,"","",,
56,29503,30087,FALSE,CP084476.1,CP084476.1_56,ORF21.faa,216.5,1.9e-66,192,"",,"","",,
57,30084,30299,FALSE,CP084476.1,CP084476.1_57,"",,,,"",,"","",,
58,30464,30760,FALSE,CP084476.1,CP084476.1_58,"",,,,"",,"","",,
59,30757,30987,FALSE,CP084476.1,CP084476.1_59,"",,,,"",,"","",,
60,30984,31922,FALSE,CP084476.1,CP084476.1_60,ORF17.faa,400.5,2.9e-122,298,"",,"","",,
61,31925,32374,FALSE,CP084476.1,CP084476.1_61,"",,,,"",,"","",,
62,32377,32577,FALSE,CP084476.1,CP084476.1_62,"",,,,"",,"","",,
63,32574,33344,FALSE,CP084476.1,CP084476.1_63,"",,,,"",,"","",,
64,33478,33732,FALSE,CP084476.1,CP084476.1_64,"",,,,"",,"","",,
65,33737,34156,FALSE,CP084476.1,CP084476.1_65,"",,,,"",,"","",,
66,34259,35365,FALSE,CP084476.1,CP084476.1_66,ORF10.faa,344.8,3.9e-105,329,"",,"","",,
67,35527,36429,FALSE,CP084476.1,CP084476.1_67,"",,,,"",,"","",,
68,36522,36812,FALSE,CP084476.1,CP084476.1_68,"",,,,HNHc,1.37825e-07,"","",HNH endonuclease signature motif containing protein [Natrinema sp. DC36],219
69,36809,37438,FALSE,CP084476.1,CP084476.1_69,"",,,,Intergrase catalytic core,2.8e-20,"","",site-specific integrase [Natrinema sp. DC36],424
70,37641,37853,TRUE,CP084476.1,CP084476.1_70,"",,,,"",,"","",,
71,37850,39415,TRUE,CP084476.1,CP084476.1_71,"",,,,"",,"","",,
72,39439,40947,FALSE,CP084476.1,CP084476.1_72,"",,,,Pectin lyase-like,2.39e-12,"","",,
73,40958,42019,FALSE,CP084476.1,CP084476.1_73,"",,,,"",,"","",,
74,42087,42875,FALSE,CP084476.1,CP084476.1_74,ORF8.faa,319.8,7.5e-98,259,"",,"","",,
75,42885,44432,FALSE,CP084476.1,CP084476.1_75,"",,,,Peptidase S8/S53 domain,3.2e-48,"","",S8 family serine peptidase [Natrinema sp. DC36],975
76,44535,45776,FALSE,CP084476.1,CP084476.1_76,"",,,,Homing endonuclease associated repeat,4.8e-17,"","",,
77,45779,48448,FALSE,CP084476.1,CP084476.1_77,ORF6.faa,1101.5,0,844,"",,"","",,
78,48490,48672,FALSE,CP084476.1,CP084476.1_78,"",,,,"",,"","",,
79,49107,49658,FALSE,CP084476.1,CP084476.1_79,"",,,,"",,"","",,
80,50022,50225,TRUE,CP084476.1,CP084476.1_80,"",,,,"",,"","",,
81,50306,50611,FALSE,CP084476.1,CP084476.1_81,"",,,,"",,"","",,
82,50608,51102,FALSE,CP084476.1,CP084476.1_82,"",,,,"",,"","",,
28,27343,27783,FALSE,CP095494.1,CP095494.1_28,"",,,,"Archaeal Type IV pilin, N-terminal",4.6e-13,archaeal type IV pilus assembly protein PilA,"Archaeal Type IV pilin, N-terminal [PF07790.14]",type IV pilin N-terminal domain-containing protein [Halosolutus gelatinilyticus],259
29,28110,28913,TRUE,CP095494.1,CP095494.1_29,"",,,,"",,"","",,
30,28903,29445,TRUE,CP095494.1,CP095494.1_30,"",,,,Homing endonuclease associated repeat,1.1e-20,"","",,
31,29544,29741,FALSE,CP095494.1,CP095494.1_31,"",,,,"",,"","",,
32,30018,30683,TRUE,CP095494.1,CP095494.1_32,"",,,,"",,"","",,
