gene_id	gene_length	DB	annotation	hit_start	hit_end	evalue	contig	orf
NZ_CP101161.1_3126	157	CDD	PRX_family	68	140	1.15232e-12	NZ_CP101161.1	3126
NZ_CP101161.1_3126	157	SUPERFAMILY	Thioredoxin-like	1	156	1.47e-20	NZ_CP101161.1	3126
NZ_CP101161.1_3126	157	Pfam	AhpC/TSA family	6	134	4.3e-15	NZ_CP101161.1	3126
NZ_CP101161.1_768	100	SUPERFAMILY	"""Winged helix"" DNA-binding domain"	7	83	7.81e-09	NZ_CP101161.1	768
NZ_CP101161.1_768	100	CDD	HTH_ARSR	7	67	9.60014e-07	NZ_CP101161.1	768
NZ_CP101161.1_1706	135	CDD	MM_CoA_mut_B12_BD	8	130	8.92429e-58	NZ_CP101161.1	1706
NZ_CP101161.1_1706	135	NCBIfam	methylmalonyl-CoA mutase C-terminal domain	6	133	7.6e-52	NZ_CP101161.1	1706
NZ_CP101161.1_1706	135	Pfam	B12 binding domain	8	123	8.1e-24	NZ_CP101161.1	1706
NZ_CP101161.1_1706	135	PANTHER	METHYLMALONYL-COA MUTASE, MITOCHONDRIAL-RELATED	4	125	9.1e-31	NZ_CP101161.1	1706
NZ_CP101161.1_1706	135	SUPERFAMILY	Cobalamin (vitamin B12)-binding domain	4	133	1.96e-47	NZ_CP101161.1	1706
NZ_CP101161.1_3335	161	SUPERFAMILY	NAD(P)-binding Rossmann-fold domains	30	147	1.67e-15	NZ_CP101161.1	3335
NZ_CP101161.1_3335	161	Pfam	TrkA-N domain	30	133	3.2e-13	NZ_CP101161.1	3335
NZ_CP101161.1_3335	161	PANTHER	POTASSIUM CHANNEL PROTEIN 2-RELATED-RELATED	26	147	2.6e-10	NZ_CP101161.1	3335
NZ_CP101161.1_1034	470	Pfam	MatE	256	418	1.8e-17	NZ_CP101161.1	1034
NZ_CP101161.1_1034	470	Pfam	MatE	24	191	4.2e-23	NZ_CP101161.1	1034
NZ_CP101161.1_1034	470	PANTHER	MULTIDRUG RESISTANCE PROTEIN NORM-RELATED	14	452	9.7e-65	NZ_CP101161.1	1034
NZ_CP101161.1_1034	470	NCBIfam	MATE family efflux transporter	36	430	8.5e-51	NZ_CP101161.1	1034
NZ_CP101161.1_1034	470	PIRSF	DinF	4	461	3.6e-80	NZ_CP101161.1	1034
NZ_CP101161.1_1156	314	Gene3D	Apolipoprotein	139	298	2.1e-08	NZ_CP101161.1	1156
NZ_CP101161.1_2844	585	CDD	Asn_Synthase_B_C	229	453	3.43494e-14	NZ_CP101161.1	2844
NZ_CP101161.1_2844	585	Pfam	Glutamine amidotransferase domain	90	143	2.1e-06	NZ_CP101161.1	2844
NZ_CP101161.1_2844	585	Gene3D	Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1	49	199	6.1e-17	NZ_CP101161.1	2844
NZ_CP101161.1_2844	585	Pfam	Asparagine synthase	220	449	5.7e-18	NZ_CP101161.1	2844
NZ_CP101161.1_2844	585	SUPERFAMILY	Adenine nucleotide alpha hydrolases-like	204	454	5.18e-21	NZ_CP101161.1	2844
NZ_CP101161.1_2844	585	PANTHER	ASPARAGINE SYNTHETASE (GLUTAMINE-HYDROLYZING)	91	448	1.8e-23	NZ_CP101161.1	2844
NZ_CP101161.1_2844	585	SUPERFAMILY	N-terminal nucleophile aminohydrolases (Ntn hydrolases)	57	199	2.23e-19	NZ_CP101161.1	2844
NZ_CP101161.1_2844	585	Gene3D	HUPs	203	461	5.8e-19	NZ_CP101161.1	2844
NZ_CP101161.1_2021	196	NCBIfam	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase	3	189	4.5e-50	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	NCBIfam	anthranilate synthase component II	5	190	4.4e-104	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	FunFam	Anthranilate synthase component II	1	192	2.6e-63	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	SUPERFAMILY	Class I glutamine amidotransferase-like	1	192	6.57e-49	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	CDD	GATase1_Anthranilate_Synthase	3	188	3.7064e-83	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	PRINTS	Anthranilate synthase component II signature	3	17	2.1e-27	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	PRINTS	Anthranilate synthase component II signature	47	56	2.1e-27	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	PRINTS	Anthranilate synthase component II signature	76	87	2.1e-27	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	PRINTS	Anthranilate synthase component II signature	101	109	2.1e-27	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	PRINTS	Anthranilate synthase component II signature	121	133	2.1e-27	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	PRINTS	Anthranilate synthase component II signature	167	180	2.1e-27	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	PANTHER	MULTIFUNCTIONAL TRYPTOPHAN BIOSYNTHESIS PROTEIN-RELATED	2	192	1.3e-61	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	PRINTS	Glutamine amidotransferase superfamily signature	47	56	4.9e-10	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	PRINTS	Glutamine amidotransferase superfamily signature	76	87	4.9e-10	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	PRINTS	Glutamine amidotransferase superfamily signature	167	180	4.9e-10	NZ_CP101161.1	2021
NZ_CP101161.1_2021	196	Pfam	Glutamine amidotransferase class-I	5	189	7e-45	NZ_CP101161.1	2021
NZ_CP101161.1_2341	280	Pfam	Type II CAAX prenyl endopeptidase Rce1-like	120	220	1e-12	NZ_CP101161.1	2341
NZ_CP101161.1_2341	280	PANTHER	PROTEASE-RELATED	13	261	4.9e-18	NZ_CP101161.1	2341
NZ_CP101161.1_1198	413	Pfam	Arginosuccinate synthase	7	388	0	NZ_CP101161.1	1198
NZ_CP101161.1_1198	413	SUPERFAMILY	Argininosuccinate synthetase, C-terminal domain	168	392	3.66e-73	NZ_CP101161.1	1198
NZ_CP101161.1_1198	413	PANTHER	ARGININOSUCCINATE SYNTHASE	2	394	1.1e-108	NZ_CP101161.1	1198
NZ_CP101161.1_1198	413	CDD	Argininosuccinate_Synthase	5	384	0	NZ_CP101161.1	1198
NZ_CP101161.1_1198	413	Gene3D	HUPs	1	170	1.4e-53	NZ_CP101161.1	1198
NZ_CP101161.1_1198	413	Gene3D	Argininosuccinate synthetase, chain A, domain 2	171	398	1e-70	NZ_CP101161.1	1198
NZ_CP101161.1_1198	413	FunFam	Argininosuccinate synthase	171	394	1.1e-76	NZ_CP101161.1	1198
NZ_CP101161.1_1198	413	NCBIfam	argininosuccinate synthase	4	390	0	NZ_CP101161.1	1198
NZ_CP101161.1_1198	413	SUPERFAMILY	Adenine nucleotide alpha hydrolases-like	3	201	2.1e-37	NZ_CP101161.1	1198
NZ_CP101161.1_2475	137	Gene3D	Archease domain	2	137	4.1e-34	NZ_CP101161.1	2475
NZ_CP101161.1_2475	137	PANTHER	ARCHEASE	2	137	9e-19	NZ_CP101161.1	2475
NZ_CP101161.1_2475	137	SUPERFAMILY	MTH1598-like	3	137	1.83e-29	NZ_CP101161.1	2475
NZ_CP101161.1_2475	137	Pfam	Archease protein family (MTH1598/TM1083)	5	137	5.1e-36	NZ_CP101161.1	2475
NZ_CP101161.1_1841	251	SUPERFAMILY	"""Winged helix"" DNA-binding domain"	11	81	1.08e-10	NZ_CP101161.1	1841
NZ_CP101161.1_1841	251	CDD	HTH_ARSR	10	79	3.08764e-06	NZ_CP101161.1	1841
NZ_CP101161.1_3122	360	CDD	ACAD10_11_N-like	40	297	7.82987e-98	NZ_CP101161.1	3122
NZ_CP101161.1_3122	360	SUPERFAMILY	Protein kinase-like (PK-like)	13	355	1.39e-61	NZ_CP101161.1	3122
NZ_CP101161.1_3122	360	Gene3D	Phosphorylase Kinase; domain 1	12	112	4.6e-29	NZ_CP101161.1	3122
NZ_CP101161.1_3122	360	PANTHER	HYDROLASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_1G12880)-RELATED	30	319	9.2e-39	NZ_CP101161.1	3122
NZ_CP101161.1_3122	360	Pfam	Phosphotransferase enzyme family	34	264	5.9e-41	NZ_CP101161.1	3122
NZ_CP101161.1_1512	398	CDD	Fe-ADH-like	10	398	2.99608e-117	NZ_CP101161.1	1512
NZ_CP101161.1_1512	398	PANTHER	ALCOHOL DEHYDROGENASE	14	398	6.6e-47	NZ_CP101161.1	1512
NZ_CP101161.1_1512	398	SUPERFAMILY	Dehydroquinate synthase-like	12	397	8.64e-58	NZ_CP101161.1	1512
NZ_CP101161.1_1512	398	Pfam	Iron-containing alcohol dehydrogenase	14	378	3.8e-57	NZ_CP101161.1	1512
NZ_CP101161.1_1667	269	SUPERFAMILY	MetI-like	64	245	2.88e-27	NZ_CP101161.1	1667
NZ_CP101161.1_1667	269	PANTHER	ALKANE SULFONATE ABC TRANSPORTER-RELATED, MEMBRANE SUBUNIT	16	262	3.1e-40	NZ_CP101161.1	1667
NZ_CP101161.1_1667	269	Pfam	Binding-protein-dependent transport system inner membrane component	86	244	1.1e-20	NZ_CP101161.1	1667
NZ_CP101161.1_1667	269	CDD	TM_PBP2	78	244	9.58076e-10	NZ_CP101161.1	1667
NZ_CP101161.1_3013	325	Gene3D	Isopropylmalate Dehydrogenase	4	325	1.4e-116	NZ_CP101161.1	3013
NZ_CP101161.1_3013	325	PANTHER	DECARBOXYLATING DEHYDROGENASES-ISOCITRATE, ISOPROPYLMALATE, TARTRATE	4	325	1.3e-92	NZ_CP101161.1	3013
NZ_CP101161.1_3013	325	SMART	Iso_dh_2	4	321	0	NZ_CP101161.1	3013
NZ_CP101161.1_3013	325	Pfam	Isocitrate/isopropylmalate dehydrogenase	5	321	2.5e-92	NZ_CP101161.1	3013
NZ_CP101161.1_3013	325	SUPERFAMILY	Isocitrate/Isopropylmalate dehydrogenase-like	3	325	4.22e-106	NZ_CP101161.1	3013
NZ_CP101161.1_2505	300	Gene3D	Hypothetical protein; domain 2	28	141	4.1e-69	NZ_CP101161.1	2505
NZ_CP101161.1_2505	300	SUPERFAMILY	DNA-glycosylase	11	220	5.81e-59	NZ_CP101161.1	2505
NZ_CP101161.1_2505	300	Pfam	HhH-GPD superfamily base excision DNA repair protein	42	169	1.6e-15	NZ_CP101161.1	2505
NZ_CP101161.1_2505	300	SMART	endo3end	46	193	3.9e-39	NZ_CP101161.1	2505
NZ_CP101161.1_2505	300	Pfam	Helix-hairpin-helix motif	108	137	2e-07	NZ_CP101161.1	2505
NZ_CP101161.1_2505	300	CDD	ENDO3c	38	191	1.1447e-48	NZ_CP101161.1	2505
NZ_CP101161.1_2505	300	PANTHER	ADENINE DNA GLYCOSYLASE	7	222	3e-70	NZ_CP101161.1	2505
NZ_CP101161.1_687	316	NCBIfam	calcium/sodium antiporter	10	308	5.4e-55	NZ_CP101161.1	687
NZ_CP101161.1_687	316	PANTHER	SODIUM/POTASSIUM/CALCIUM EXCHANGER	174	310	3.6e-32	NZ_CP101161.1	687
NZ_CP101161.1_687	316	Pfam	Sodium/calcium exchanger protein	9	148	5.8e-23	NZ_CP101161.1	687
NZ_CP101161.1_687	316	Pfam	Sodium/calcium exchanger protein	175	310	3e-24	NZ_CP101161.1	687
NZ_CP101161.1_2115	108	FunFam	30S ribosomal protein S17	1	108	2.5e-48	NZ_CP101161.1	2115
NZ_CP101161.1_2115	108	Pfam	Ribosomal protein S17	34	102	8.7e-27	NZ_CP101161.1	2115
NZ_CP101161.1_2115	108	SUPERFAMILY	Nucleic acid-binding proteins	28	104	1.88e-25	NZ_CP101161.1	2115
NZ_CP101161.1_2115	108	PRINTS	Ribosomal protein S17 family signature	48	71	8.2e-11	NZ_CP101161.1	2115
NZ_CP101161.1_2115	108	PRINTS	Ribosomal protein S17 family signature	81	91	8.2e-11	NZ_CP101161.1	2115
NZ_CP101161.1_2115	108	PRINTS	Ribosomal protein S17 family signature	91	98	8.2e-11	NZ_CP101161.1	2115
NZ_CP101161.1_2115	108	PANTHER	40S RIBOSOMAL PROTEIN S11 FAMILY MEMBER	3	103	3.6e-30	NZ_CP101161.1	2115
NZ_CP101161.1_2115	108	NCBIfam	30S ribosomal protein S17	4	103	2.4e-42	NZ_CP101161.1	2115
NZ_CP101161.1_2893	162	Pfam	LexA-binding, inner membrane-associated putative hydrolase	1	147	7.2e-18	NZ_CP101161.1	2893
NZ_CP101161.1_3440	157	CDD	NAT_SF	58	125	2.9807e-11	NZ_CP101161.1	3440
NZ_CP101161.1_3440	157	PANTHER	N-ALPHA-ACETYLTRANSFERASE	53	145	2.4e-12	NZ_CP101161.1	3440
NZ_CP101161.1_3440	157	Pfam	Acetyltransferase (GNAT) family	52	143	1e-15	NZ_CP101161.1	3440
NZ_CP101161.1_3440	157	SUPERFAMILY	Acyl-CoA N-acyltransferases (Nat)	2	149	7.8e-23	NZ_CP101161.1	3440
NZ_CP101161.1_380	230	PIRSF	Uridylate_kin	1	230	8.5e-50	NZ_CP101161.1	380
NZ_CP101161.1_380	230	SUPERFAMILY	Carbamate kinase-like	1	226	1.31e-39	NZ_CP101161.1	380
NZ_CP101161.1_380	230	Pfam	Amino acid kinase family	1	203	1.6e-27	NZ_CP101161.1	380
NZ_CP101161.1_380	230	PANTHER	URIDYLATE KINASE	2	227	1.5e-32	NZ_CP101161.1	380
NZ_CP101161.1_380	230	NCBIfam	UMP kinase	3	225	7.4e-77	NZ_CP101161.1	380
NZ_CP101161.1_1245	277	PANTHER	PROLINE OXIDASE	88	266	5.7e-24	NZ_CP101161.1	1245
NZ_CP101161.1_1245	277	SUPERFAMILY	FAD-linked oxidoreductase	12	274	2.39e-58	NZ_CP101161.1	1245
NZ_CP101161.1_1245	277	PIRSF	Pro_dehydrog	1	277	2.3e-88	NZ_CP101161.1	1245
NZ_CP101161.1_1245	277	Pfam	Proline dehydrogenase	19	269	1.3e-27	NZ_CP101161.1	1245
NZ_CP101161.1_2993	523	CDD	MATE_Wzx_like	26	428	3.13384e-75	NZ_CP101161.1	2993
NZ_CP101161.1_2993	523	Pfam	Polysaccharide biosynthesis protein	27	300	6.4e-23	NZ_CP101161.1	2993
NZ_CP101161.1_2993	523	PANTHER	PST FAMILY PREDICTED COLANIC ACID TRANSPORTER	23	492	1.7e-62	NZ_CP101161.1	2993
NZ_CP101161.1_2993	523	Pfam	Polysaccharide biosynthesis C-terminal domain	356	492	7e-19	NZ_CP101161.1	2993
NZ_CP101161.1_2300	181	SMART	MoCF_biosynth_3a	26	170	7.2e-29	NZ_CP101161.1	2300
NZ_CP101161.1_2300	181	CDD	MogA_MoaB	25	173	2.30719e-47	NZ_CP101161.1	2300
NZ_CP101161.1_2300	181	SUPERFAMILY	Molybdenum cofactor biosynthesis proteins	17	175	4.06e-40	NZ_CP101161.1	2300
NZ_CP101161.1_2300	181	FunFam	Molybdenum cofactor biosynthesis protein B	10	176	8.7e-57	NZ_CP101161.1	2300
NZ_CP101161.1_2300	181	Pfam	Probable molybdopterin binding domain	26	169	1.1e-30	NZ_CP101161.1	2300
NZ_CP101161.1_2300	181	PANTHER	MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN B	12	176	5.7e-58	NZ_CP101161.1	2300
NZ_CP101161.1_2300	181	NCBIfam	molybdenum cofactor biosynthesis domain	25	163	1.2e-29	NZ_CP101161.1	2300
NZ_CP101161.1_2300	181	PIRSF	MoaB	9	178	2e-62	NZ_CP101161.1	2300
NZ_CP101161.1_599	245	SUPERFAMILY	HemD-like	7	238	2.88e-49	NZ_CP101161.1	599
NZ_CP101161.1_599	245	PANTHER	BLR5956 PROTEIN	7	237	2e-42	NZ_CP101161.1	599
NZ_CP101161.1_599	245	Pfam	Uroporphyrinogen-III synthase HemD	20	234	2e-40	NZ_CP101161.1	599
NZ_CP101161.1_599	245	CDD	HemD	8	237	4.00127e-45	NZ_CP101161.1	599
NZ_CP101161.1_2051	307	NCBIfam	polyprenyl diphosphate synthase	31	259	2.8e-70	NZ_CP101161.1	2051
NZ_CP101161.1_2051	307	Pfam	Putative undecaprenyl diphosphate synthase	37	258	9.5e-66	NZ_CP101161.1	2051
NZ_CP101161.1_2051	307	PANTHER	DEHYDRODOLICHYL DIPHOSPHATE SYNTHASE FAMILY MEMBER	27	257	5.9e-69	NZ_CP101161.1	2051
NZ_CP101161.1_2051	307	SUPERFAMILY	Undecaprenyl diphosphate synthase	27	257	4.71e-72	NZ_CP101161.1	2051
NZ_CP101161.1_2051	307	CDD	Cis_IPPS	33	253	1.0321e-103	NZ_CP101161.1	2051
NZ_CP101161.1_972	170	SUPERFAMILY	Fucose-specific lectin	27	150	9.55e-07	NZ_CP101161.1	972
NZ_CP101161.1_2650	702	PANTHER	SPERMATOGENESIS-ASSOCIATED PROTEIN 20	4	693	0	NZ_CP101161.1	2650
NZ_CP101161.1_2650	702	CDD	SSP411	29	152	6.31301e-77	NZ_CP101161.1	2650
NZ_CP101161.1_2650	702	SUPERFAMILY	Six-hairpin glycosidases	199	551	1.13e-70	NZ_CP101161.1	2650
NZ_CP101161.1_2650	702	Gene3D	Glutaredoxin	5	176	2.2e-66	NZ_CP101161.1	2650
NZ_CP101161.1_2650	702	Pfam	Protein of unknown function, DUF255	7	166	1.6e-71	NZ_CP101161.1	2650
NZ_CP101161.1_2650	702	PIRSF	UCP006402_thioredoxin	1	700	0	NZ_CP101161.1	2650
NZ_CP101161.1_2650	702	Pfam	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)	221	337	5.7e-06	NZ_CP101161.1	2650
NZ_CP101161.1_2650	702	SUPERFAMILY	Thioredoxin-like	7	146	5.7e-32	NZ_CP101161.1	2650
NZ_CP101161.1_134	231	SUPERFAMILY	PRTase-like	3	198	2.62e-39	NZ_CP101161.1	134
NZ_CP101161.1_134	231	PANTHER	HYPOXANTHINE PHOSPHORIBOSYLTRANSFERASE	8	173	2.6e-45	NZ_CP101161.1	134
NZ_CP101161.1_134	231	Pfam	Phosphoribosyl transferase domain	14	152	1.1e-14	NZ_CP101161.1	134
NZ_CP101161.1_134	231	CDD	PRTases_typeI	29	143	2.50144e-19	NZ_CP101161.1	134
NZ_CP101161.1_3646	363	Pfam	Type I restriction enzyme R protein N terminus (HSDR_N)	27	102	4.8e-10	NZ_CP101161.1	3646
NZ_CP101161.1_2251	475	PANTHER	SENSOR HISTIDINE KINASE	123	460	1.7e-18	NZ_CP101161.1	2251
NZ_CP101161.1_2251	475	Pfam	PAS domain	154	245	5.5e-06	NZ_CP101161.1	2251
NZ_CP101161.1_2251	475	SUPERFAMILY	PYP-like sensor domain (PAS domain)	124	244	2.79e-13	NZ_CP101161.1	2251
NZ_CP101161.1_2251	475	Pfam	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	356	458	1e-12	NZ_CP101161.1	2251
NZ_CP101161.1_2251	475	CDD	HATPase	357	456	2.62658e-12	NZ_CP101161.1	2251
NZ_CP101161.1_2251	475	SUPERFAMILY	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	334	468	1.96e-18	NZ_CP101161.1	2251
NZ_CP101161.1_2251	475	NCBIfam	PAS domain S-box protein	131	253	8e-08	NZ_CP101161.1	2251
NZ_CP101161.1_2251	475	SMART	HKATPase_4	352	460	9.3e-09	NZ_CP101161.1	2251
NZ_CP101161.1_2251	475	Gene3D	PAS domain	121	252	1.4e-15	NZ_CP101161.1	2251
NZ_CP101161.1_2251	475	Pfam	Archaeal 4TM region of histidine kinase	41	125	5.9e-06	NZ_CP101161.1	2251
NZ_CP101161.1_107	357	CDD	AKR_unchar	31	340	4.67037e-115	NZ_CP101161.1	107
NZ_CP101161.1_107	357	SUPERFAMILY	NAD(P)-linked oxidoreductase	30	353	9.17e-40	NZ_CP101161.1	107
NZ_CP101161.1_107	357	PANTHER	GH17980P-RELATED	31	344	1.2e-21	NZ_CP101161.1	107
NZ_CP101161.1_107	357	Pfam	Aldo/keto reductase family	35	205	5.6e-22	NZ_CP101161.1	107
NZ_CP101161.1_1269	97	Pfam	Protein of unknown function (DUF424)	7	97	2.2e-28	NZ_CP101161.1	1269
NZ_CP101161.1_1269	97	Gene3D	uncharacterized conserved protein from methanopyrus kandleri domain like	1	96	1.2e-25	NZ_CP101161.1	1269
NZ_CP101161.1_1341	142	SUPERFAMILY	Ribbon-helix-helix	1	44	4.73e-10	NZ_CP101161.1	1341
NZ_CP101161.1_1341	142	PANTHER	NICKEL-RESPONSIVE REGULATOR	1	133	1.3e-35	NZ_CP101161.1	1341
NZ_CP101161.1_1341	142	CDD	RHH_NikR_HicB-like	2	45	1.42469e-13	NZ_CP101161.1	1341
NZ_CP101161.1_1341	142	SUPERFAMILY	ACT-like	52	133	2.15e-20	NZ_CP101161.1	1341
NZ_CP101161.1_1341	142	Pfam	NikR C terminal nickel binding domain	54	129	2.5e-21	NZ_CP101161.1	1341
NZ_CP101161.1_1341	142	Pfam	Ribbon-helix-helix protein, copG family	4	40	1.5e-07	NZ_CP101161.1	1341
NZ_CP101161.1_1853	223	Pfam	HTH DNA binding domain	161	210	5.1e-18	NZ_CP101161.1	1853
NZ_CP101161.1_1853	223	PANTHER	DIMETHYL SULFOXIDE REDUCTASE TRANSCRIPTIONAL ACTIVATOR	31	211	3.3e-18	NZ_CP101161.1	1853
NZ_CP101161.1_2282	294	Pfam	Integral membrane protein EMC3/TMCO1-like	125	290	6.6e-45	NZ_CP101161.1	2282
NZ_CP101161.1_2282	294	SMART	DUF106_2	125	291	1.6e-61	NZ_CP101161.1	2282
NZ_CP101161.1_2282	294	PANTHER	INTEGRAL MEMBRANE PROTEIN	63	292	7.5e-68	NZ_CP101161.1	2282
NZ_CP101161.1_422	660	SUPERFAMILY	NAD(P)-binding Rossmann-fold domains	441	579	8.87e-34	NZ_CP101161.1	422
NZ_CP101161.1_422	660	SUPERFAMILY	TrkA C-terminal domain-like	570	654	4.05e-11	NZ_CP101161.1	422
NZ_CP101161.1_422	660	PRINTS	TrkA potassium uptake protein signature	442	456	1.6e-11	NZ_CP101161.1	422
NZ_CP101161.1_422	660	PRINTS	TrkA potassium uptake protein signature	459	473	1.6e-11	NZ_CP101161.1	422
NZ_CP101161.1_422	660	PRINTS	TrkA potassium uptake protein signature	488	498	1.6e-11	NZ_CP101161.1	422
NZ_CP101161.1_422	660	PRINTS	TrkA potassium uptake protein signature	499	509	1.6e-11	NZ_CP101161.1	422
NZ_CP101161.1_422	660	PRINTS	TrkA potassium uptake protein signature	512	526	1.6e-11	NZ_CP101161.1	422
NZ_CP101161.1_422	660	Pfam	TrkA-C domain	588	654	4e-10	NZ_CP101161.1	422
NZ_CP101161.1_422	660	Pfam	TrkA-N domain	443	556	1.9e-30	NZ_CP101161.1	422
NZ_CP101161.1_422	660	PANTHER	NA(+)/H(+) ANTIPORTER 1	8	578	1.3e-106	NZ_CP101161.1	422
NZ_CP101161.1_422	660	Pfam	Sodium/hydrogen exchanger family	16	428	9.2e-32	NZ_CP101161.1	422
NZ_CP101161.1_1126	335	CDD	tRNA-intron_lyase_C	71	154	5.13214e-17	NZ_CP101161.1	1126
NZ_CP101161.1_1126	335	SUPERFAMILY	tRNA-intron endonuclease catalytic domain-like	240	323	1.12e-20	NZ_CP101161.1	1126
NZ_CP101161.1_1126	335	SUPERFAMILY	tRNA-intron endonuclease N-terminal domain-like	169	233	2.35e-13	NZ_CP101161.1	1126
NZ_CP101161.1_1126	335	SUPERFAMILY	tRNA-intron endonuclease catalytic domain-like	69	156	1.74e-13	NZ_CP101161.1	1126
NZ_CP101161.1_1126	335	NCBIfam	tRNA-intron lyase	201	325	6.6e-22	NZ_CP101161.1	1126
NZ_CP101161.1_1126	335	CDD	tRNA-intron_lyase_C	240	332	2.52851e-25	NZ_CP101161.1	1126
NZ_CP101161.1_1126	335	Pfam	tRNA intron endonuclease, N-terminal domain	170	221	1.1e-13	NZ_CP101161.1	1126
NZ_CP101161.1_1126	335	Pfam	tRNA intron endonuclease, N-terminal domain	1	56	1.6e-09	NZ_CP101161.1	1126
NZ_CP101161.1_1126	335	SUPERFAMILY	tRNA-intron endonuclease N-terminal domain-like	1	62	1.57e-10	NZ_CP101161.1	1126
NZ_CP101161.1_1126	335	Pfam	tRNA intron endonuclease, catalytic C-terminal domain	241	327	2.1e-26	NZ_CP101161.1	1126
NZ_CP101161.1_1126	335	PANTHER	TRNA-SPLICING ENDONUCLEASE SUBUNIT SEN2	203	318	4.2e-15	NZ_CP101161.1	1126
NZ_CP101161.1_1928	321	PANTHER	TRANSCRIPTION INITIATION FACTOR IIB-RELATED	27	315	1.2e-70	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	PRINTS	Transcription initiation factor IIB signature	39	59	1e-55	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	PRINTS	Transcription initiation factor IIB signature	61	74	1e-55	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	PRINTS	Transcription initiation factor IIB signature	74	95	1e-55	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	PRINTS	Transcription initiation factor IIB signature	182	201	1e-55	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	PRINTS	Transcription initiation factor IIB signature	208	223	1e-55	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	PRINTS	Transcription initiation factor IIB signature	235	253	1e-55	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	PRINTS	Transcription initiation factor IIB signature	269	285	1e-55	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	PRINTS	Transcription initiation factor IIB signature	301	315	1e-55	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	SUPERFAMILY	Cyclin-like	134	227	4.76e-27	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	FunFam	Transcription initiation factor IIB	28	222	2.8e-77	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	SUPERFAMILY	Zinc beta-ribbon	26	70	2.83e-12	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	CDD	CYCLIN_TFIIB_archaea_like_rpt2	231	317	3.87247e-36	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	FunFam	Transcription initiation factor IIB	231	321	2.9e-42	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	Pfam	Transcription factor TFIIB repeat	133	218	1.1e-21	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	Pfam	Transcription factor TFIIB repeat	226	315	5.2e-28	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	CDD	CYCLIN_TFIIB_archaea_like_rpt1	127	225	1.26695e-46	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	Pfam	TFIIB zinc-binding	28	67	1.1e-12	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	SUPERFAMILY	Cyclin-like	230	318	1.02e-25	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	SMART	cyclin_7	234	315	8.9e-11	NZ_CP101161.1	1928
NZ_CP101161.1_1928	321	SMART	cyclin_7	140	221	1.8e-13	NZ_CP101161.1	1928
NZ_CP101161.1_510	250	Pfam	HNH endonuclease	180	233	7.1e-07	NZ_CP101161.1	510
NZ_CP101161.1_510	250	CDD	HNHc	166	233	7.19896e-06	NZ_CP101161.1	510
NZ_CP101161.1_510	250	PANTHER	HNH NUCLEASE YAJD-RELATED	132	234	1.4e-10	NZ_CP101161.1	510
NZ_CP101161.1_3033	503	SUPERFAMILY	Nqo1 FMN-binding domain-like	119	320	4.32e-29	NZ_CP101161.1	3033
NZ_CP101161.1_3033	503	SUPERFAMILY	Nqo1C-terminal domain-like	407	498	5.36e-20	NZ_CP101161.1	3033
