orf#	start	end	strand	contig	id	annot	score	evalue	aln_length	interpro_annot	interpro_evalue
2217	2151641	2153398	FALSE	NZ_CP101161.1	NZ_CP101161.1_2217	""				Invasin/intimin cell-adhesion fragments	4.32e-12
2218	2153501	2155162	FALSE	NZ_CP101161.1	NZ_CP101161.1_2218	""				CHAPERONE-ACTIVITY OF BC1 COMPLEX  CABC1 -RELATED	1.1e-126
2219	2155165	2155521	FALSE	NZ_CP101161.1	NZ_CP101161.1_2219	""				ACD_sHsps-like	1.20423e-21
2220	2155624	2156490	TRUE	NZ_CP101161.1	NZ_CP101161.1_2220	""				Homoser_kin	2.1e-78
2221	2156857	2158800	TRUE	NZ_CP101161.1	NZ_CP101161.1_2221	""					
2222	2158901	2159365	FALSE	NZ_CP101161.1	NZ_CP101161.1_2222	""				Acyl-CoA N-acyltransferases (Nat)	3.6e-26
2223	2159441	2159677	FALSE	NZ_CP101161.1	NZ_CP101161.1_2223	""				Dimeric alpha+beta barrel	7.11e-14
2224	2159674	2160327	FALSE	NZ_CP101161.1	NZ_CP101161.1_2224	""				POTASSIUM CHANNEL PROTEIN 2-RELATED-RELATED	1.1e-36
2225	2160391	2160678	TRUE	NZ_CP101161.1	NZ_CP101161.1_2225	""				Lrp/AsnC ligand binding domain	5.9e-14
2226	2160679	2161722	FALSE	NZ_CP101161.1	NZ_CP101161.1_2226	""				TPP_E1_PDC_ADC_BCADC	2.44862e-119
2227	2161891	2162892	TRUE	NZ_CP101161.1	NZ_CP101161.1_2227	""				alpha/beta hydrolase	1.1e-65
2228	2162900	2164078	FALSE	NZ_CP101161.1	NZ_CP101161.1_2228	""				Ygr210	0
2229	2164187	2165188	TRUE	NZ_CP101161.1	NZ_CP101161.1_2229	""				RNA_3-term_P_cyclase	2e-90
2230	2165432	2166709	TRUE	NZ_CP101161.1	NZ_CP101161.1_2230	""				Calcium-dependent phosphotriesterase	1.11e-16
2231	2166764	2167372	FALSE	NZ_CP101161.1	NZ_CP101161.1_2231	""				eIF2Bneu4	2e-31
2232	2167539	2168708	TRUE	NZ_CP101161.1	NZ_CP101161.1_2232	""					
2233	2168759	2169142	TRUE	NZ_CP101161.1	NZ_CP101161.1_2233	""				FMN-binding split barrel	2.24e-26
2234	2169212	2170153	TRUE	NZ_CP101161.1	NZ_CP101161.1_2234	""					
2235	2170249	2170500	TRUE	NZ_CP101161.1	NZ_CP101161.1_2235	""				eIF1neu4	3.8e-43
2236	2170724	2170918	FALSE	NZ_CP101161.1	NZ_CP101161.1_2236	""				'Cold-shock' DNA-binding domain	2e-19
2237	2171611	2171889	FALSE	NZ_CP101161.1	NZ_CP101161.1_2237	""					
2238	2172100	2172363	FALSE	NZ_CP101161.1	NZ_CP101161.1_2238	""					
2239	2172467	2173579	TRUE	NZ_CP101161.1	NZ_CP101161.1_2239	""				pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	7.6e-124
2240	2173639	2174670	FALSE	NZ_CP101161.1	NZ_CP101161.1_2240	""				Deoxyhypusine synthase	2.5e-98
2241	2174774	2175736	TRUE	NZ_CP101161.1	NZ_CP101161.1_2241	""				Sugar_kin_arch	2.1e-79
2242	2175815	2176654	TRUE	NZ_CP101161.1	NZ_CP101161.1_2242	""				P-loop containing nucleoside triphosphate hydrolases	6.98e-13
2243	2176705	2177412	TRUE	NZ_CP101161.1	NZ_CP101161.1_2243	""					
2244	2177409	2177921	TRUE	NZ_CP101161.1	NZ_CP101161.1_2244	""					
2245	2177953	2178276	TRUE	NZ_CP101161.1	NZ_CP101161.1_2245	""				RNApol_RpoM	2.9e-30
2246	2178833	2180119	TRUE	NZ_CP101161.1	NZ_CP101161.1_2246	""				Urease, subunit C, domain 1	0
2247	2180504	2181769	FALSE	NZ_CP101161.1	NZ_CP101161.1_2247	""				GLUTAMATE DEHYDROGENASE	0
2248	2181907	2182665	TRUE	NZ_CP101161.1	NZ_CP101161.1_2248	""				Creatininase	1.7e-71
2249	2182693	2183469	FALSE	NZ_CP101161.1	NZ_CP101161.1_2249	""				Vaccinia Virus protein VP39	3.5e-35
2250	2183604	2185358	TRUE	NZ_CP101161.1	NZ_CP101161.1_2250	""				Dehydratase family	0
2251	2185461	2186888	TRUE	NZ_CP101161.1	NZ_CP101161.1_2251	""				SENSOR HISTIDINE KINASE	1.7e-18
2252	2187028	2188125	TRUE	NZ_CP101161.1	NZ_CP101161.1_2252	""				AI-2E family transporter	2.6e-28
2253	2188226	2188948	FALSE	NZ_CP101161.1	NZ_CP101161.1_2253	""					
2254	2189675	2190181	FALSE	NZ_CP101161.1	NZ_CP101161.1_2254	""				Archaeal Type IV pilin, N-terminal	2.9e-24
2255	2190181	2190615	FALSE	NZ_CP101161.1	NZ_CP101161.1_2255	""				Archaeal Type IV pilin, N-terminal	8.9e-25
2256	2190930	2191520	FALSE	NZ_CP101161.1	NZ_CP101161.1_2256	""				DNA breaking-rejoining enzymes	8.83e-18
2257	2191620	2192006	TRUE	NZ_CP101161.1	NZ_CP101161.1_2257	""					
2258	2192105	2192254	TRUE	NZ_CP101161.1	NZ_CP101161.1_2258	""				Hypothetical protein.	4.2e-06
2259	2192314	2192559	TRUE	NZ_CP101161.1	NZ_CP101161.1_2259	""					
2260	2192565	2192816	TRUE	NZ_CP101161.1	NZ_CP101161.1_2260	""				Hypothetical protein.	1.7e-14
2261	2192830	2193162	FALSE	NZ_CP101161.1	NZ_CP101161.1_2261	""					
2262	2193159	2193353	FALSE	NZ_CP101161.1	NZ_CP101161.1_2262	""					
2263	2193350	2193541	FALSE	NZ_CP101161.1	NZ_CP101161.1_2263	""					
2264	2193682	2194077	TRUE	NZ_CP101161.1	NZ_CP101161.1_2264	""					
2265	2194079	2194303	TRUE	NZ_CP101161.1	NZ_CP101161.1_2265	""					
2266	2194300	2194794	TRUE	NZ_CP101161.1	NZ_CP101161.1_2266	""					
2267	2194798	2196636	TRUE	NZ_CP101161.1	NZ_CP101161.1_2267	""					
2268	2196667	2197242	TRUE	NZ_CP101161.1	NZ_CP101161.1_2268	""					
2269	2197239	2198042	TRUE	NZ_CP101161.1	NZ_CP101161.1_2269	""					
2270	2198032	2198238	TRUE	NZ_CP101161.1	NZ_CP101161.1_2270	""					
2271	2198235	2199347	TRUE	NZ_CP101161.1	NZ_CP101161.1_2271	""					
2272	2199552	2199725	FALSE	NZ_CP101161.1	NZ_CP101161.1_2272	""					
2273	2199821	2200489	FALSE	NZ_CP101161.1	NZ_CP101161.1_2273	""					
2274	2200829	2200957	FALSE	NZ_CP101161.1	NZ_CP101161.1_2274	""					
2275	2200954	2201199	FALSE	NZ_CP101161.1	NZ_CP101161.1_2275	""					
2276	2201196	2201813	FALSE	NZ_CP101161.1	NZ_CP101161.1_2276	""					
2277	2201983	2202081	FALSE	NZ_CP101161.1	NZ_CP101161.1_2277	""					
2278	2202221	2202541	FALSE	NZ_CP101161.1	NZ_CP101161.1_2278	""					
2279	2202538	2202933	FALSE	NZ_CP101161.1	NZ_CP101161.1_2279	""					
2280	2203252	2204118	FALSE	NZ_CP101161.1	NZ_CP101161.1_2280	""				RNA-guided pseudouridylation complex pseudouridine synthase subunit Cbf5	5e-86
2281	2204121	2204696	FALSE	NZ_CP101161.1	NZ_CP101161.1_2281	""				putative cytidylate kinase	1.5e-63
2282	2204767	2205651	FALSE	NZ_CP101161.1	NZ_CP101161.1_2282	""				INTEGRAL MEMBRANE PROTEIN	7.5e-68
2283	2205687	2206073	FALSE	NZ_CP101161.1	NZ_CP101161.1_2283	""				Thioesterase/thiol ester dehydrase-isomerase	5.03e-20
2284	2206076	2206357	FALSE	NZ_CP101161.1	NZ_CP101161.1_2284	""					
2285	2206430	2207077	FALSE	NZ_CP101161.1	NZ_CP101161.1_2285	""				ADK	5.02204e-84
2286	2207138	2207791	TRUE	NZ_CP101161.1	NZ_CP101161.1_2286	""				Vaccinia Virus protein VP39	5.7e-45
2287	2207832	2208185	TRUE	NZ_CP101161.1	NZ_CP101161.1_2287	""					
2288	2208220	2209797	TRUE	NZ_CP101161.1	NZ_CP101161.1_2288	""				TrkH	1.8e-161
2289	2209881	2210699	TRUE	NZ_CP101161.1	NZ_CP101161.1_2289	""				NAD(P)-linked oxidoreductase	1.11e-93
2290	2210732	2211415	TRUE	NZ_CP101161.1	NZ_CP101161.1_2290	""				yflN-like_MBL-fold	6.58621e-62
2291	2211412	2211744	FALSE	NZ_CP101161.1	NZ_CP101161.1_2291	""					
2292	2211847	2213028	TRUE	NZ_CP101161.1	NZ_CP101161.1_2292	""				Aspartate Aminotransferase, domain 1	0
2293	2213029	2213343	FALSE	NZ_CP101161.1	NZ_CP101161.1_2293	""					
2294	2213557	2214474	FALSE	NZ_CP101161.1	NZ_CP101161.1_2294	""				GMP_synthase_C	0
2295	2214474	2216126	FALSE	NZ_CP101161.1	NZ_CP101161.1_2295	""				CTP synthase (glutamine hydrolyzing)	0
2296	2216411	2216827	TRUE	NZ_CP101161.1	NZ_CP101161.1_2296	""				HUPs	3.7e-18
2297	2216824	2219079	TRUE	NZ_CP101161.1	NZ_CP101161.1_2297	""				Amino acid/polyamine transporter I	5.3e-92
2298	2219073	2219669	FALSE	NZ_CP101161.1	NZ_CP101161.1_2298	""				alpha/beta-Hydrolases	4.81e-28
2299	2219753	2220070	TRUE	NZ_CP101161.1	NZ_CP101161.1_2299	""				Jelly Rolls	4.4e-16
2300	2220072	2220617	FALSE	NZ_CP101161.1	NZ_CP101161.1_2300	""				MoaB	2e-62
2301	2220653	2221135	FALSE	NZ_CP101161.1	NZ_CP101161.1_2301	""					
2302	2221192	2222229	TRUE	NZ_CP101161.1	NZ_CP101161.1_2302	""				Zn_ADH_like1	0
2303	2222232	2222555	TRUE	NZ_CP101161.1	NZ_CP101161.1_2303	""					
2304	2222534	2222779	TRUE	NZ_CP101161.1	NZ_CP101161.1_2304	""				rubrerythrin-like domain	1.4e-10
2305	2222942	2223166	TRUE	NZ_CP101161.1	NZ_CP101161.1_2305	""					
2306	2223261	2223950	FALSE	NZ_CP101161.1	NZ_CP101161.1_2306	""				NAD(P)-binding Rossmann-fold domains	1.35e-55
2307	2224055	2224633	FALSE	NZ_CP101161.1	NZ_CP101161.1_2307	""				Isopentenyldiphpt_isom	5e-47
2308	2224704	2225900	FALSE	NZ_CP101161.1	NZ_CP101161.1_2308	""				ACETYLORNITHINE DEACETYLASE	1.5e-74
2309	2225893	2227293	FALSE	NZ_CP101161.1	NZ_CP101161.1_2309	""				Amino acid/polyamine transporter I	4.1e-79
2310	2227347	2228054	FALSE	NZ_CP101161.1	NZ_CP101161.1_2310	""				DIMETHYL SULFOXIDE REDUCTASE TRANSCRIPTIONAL ACTIVATOR	7.6e-20
2311	2228145	2229185	TRUE	NZ_CP101161.1	NZ_CP101161.1_2311	""				UCP026760	3.7e-103
2312	2229182	2230234	TRUE	NZ_CP101161.1	NZ_CP101161.1_2312	""				muconate cycloisomerase	0
2313	2230266	2230562	TRUE	NZ_CP101161.1	NZ_CP101161.1_2313	""					
2314	2230559	2230972	FALSE	NZ_CP101161.1	NZ_CP101161.1_2314	""				TRANSCRIPTIONAL REGULATOR, ASNC FAMILY	1.8e-27
2315	2231075	2232142	TRUE	NZ_CP101161.1	NZ_CP101161.1_2315	""				glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	1.5e-107
2316	2232160	2232561	FALSE	NZ_CP101161.1	NZ_CP101161.1_2316	""					
2317	2232611	2233156	FALSE	NZ_CP101161.1	NZ_CP101161.1_2317	""				HD-domain/PDEase-like	1.48e-12
2318	2233206	2233427	FALSE	NZ_CP101161.1	NZ_CP101161.1_2318	""					
2319	2233547	2234269	TRUE	NZ_CP101161.1	NZ_CP101161.1_2319	""				Metallo-hydrolase/oxidoreductase	2.99e-06
2320	2234519	2237824	FALSE	NZ_CP101161.1	NZ_CP101161.1_2320	""				carbamoyl-phosphate synthase (glutamine-hydrolyzing) large subunit	0
2321	2237939	2239330	FALSE	NZ_CP101161.1	NZ_CP101161.1_2321	""					
2322	2239413	2239919	FALSE	NZ_CP101161.1	NZ_CP101161.1_2322	""					
2323	2240080	2241435	FALSE	NZ_CP101161.1	NZ_CP101161.1_2323	""				TRANSPORT ATP-BINDING PROTEIN	1.6e-119
2324	2241428	2242648	FALSE	NZ_CP101161.1	NZ_CP101161.1_2324	""				OLIGOPEPTIDE TRANSPORT ATP-BINDING PROTEIN APPD	1.7e-114
2325	2242649	2243764	FALSE	NZ_CP101161.1	NZ_CP101161.1_2325	""				OLIGOPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN APPC	4.3e-85
2326	2243765	2244796	FALSE	NZ_CP101161.1	NZ_CP101161.1_2326	""				DIPEPTIDE TRANSPORT SYSTEM PERMEASE PROTEIN DPPB-RELATED	8.7e-106
2327	2244826	2246403	FALSE	NZ_CP101161.1	NZ_CP101161.1_2327	""				Periplasmic binding protein-like II	5.61e-83
2328	2246583	2246816	FALSE	NZ_CP101161.1	NZ_CP101161.1_2328	""					
2329	2246949	2247479	FALSE	NZ_CP101161.1	NZ_CP101161.1_2329	""				Family of unknown function (DUF5815)	7e-78
2330	2247607	2248401	FALSE	NZ_CP101161.1	NZ_CP101161.1_2330	""					
2331	2248402	2248821	FALSE	NZ_CP101161.1	NZ_CP101161.1_2331	""					
2332	2248869	2250110	FALSE	NZ_CP101161.1	NZ_CP101161.1_2332	""				PYRIDINE NUCLEOTIDE-DISULFIDE OXIDOREDUCTASE DOMAIN-CONTAINING	4e-85
2333	2250267	2250863	TRUE	NZ_CP101161.1	NZ_CP101161.1_2333	""				Family of unknown function (DUF6149)	6.1e-110
2334	2250870	2252234	FALSE	NZ_CP101161.1	NZ_CP101161.1_2334	""				FAD/NAD(P)-binding domain	1.55e-42
2335	2252340	2252921	TRUE	NZ_CP101161.1	NZ_CP101161.1_2335	""				Uncharacterized protein conserved in archaea (DUF2150)	3.3e-73
2336	2252982	2255660	TRUE	NZ_CP101161.1	NZ_CP101161.1_2336	""					
2337	2255790	2257748	TRUE	NZ_CP101161.1	NZ_CP101161.1_2337	""				Immunoglobulins	3.1e-20
2338	2257843	2258304	TRUE	NZ_CP101161.1	NZ_CP101161.1_2338	""				Archaeal Type IV pilin, N-terminal	1.8e-08
2339	2258368	2259705	TRUE	NZ_CP101161.1	NZ_CP101161.1_2339	""				hydroxymethylglutaryl-CoA synthase	2.3e-264
2340	2259693	2260517	FALSE	NZ_CP101161.1	NZ_CP101161.1_2340	""				Helix-turn-helix domain	4.7e-07
2341	2260615	2261457	TRUE	NZ_CP101161.1	NZ_CP101161.1_2341	""				PROTEASE-RELATED	4.9e-18
2342	2261488	2261721	TRUE	NZ_CP101161.1	NZ_CP101161.1_2342	""					
2343	2261742	2262452	FALSE	NZ_CP101161.1	NZ_CP101161.1_2343	""				Txn_reg_HTH_MJ1545	3.2e-92
2344	2262566	2263222	TRUE	NZ_CP101161.1	NZ_CP101161.1_2344	""				LexA-binding, inner membrane-associated putative hydrolase	1.3e-08
2345	2263223	2263918	TRUE	NZ_CP101161.1	NZ_CP101161.1_2345	""				LexA-binding, inner membrane-associated putative hydrolase	5.9e-13
2346	2263915	2264397	TRUE	NZ_CP101161.1	NZ_CP101161.1_2346	""				Acyl-CoA N-acyltransferases (Nat)	3.21e-25
2347	2264398	2264967	FALSE	NZ_CP101161.1	NZ_CP101161.1_2347	""					
2348	2265016	2265618	FALSE	NZ_CP101161.1	NZ_CP101161.1_2348	""				Acyl-CoA N-acyltransferases (Nat)	1.51e-23
2349	2265664	2266110	FALSE	NZ_CP101161.1	NZ_CP101161.1_2349	""				Pyridoxamine 5'-phosphate oxidase	4.3e-17
2350	2266246	2266647	TRUE	NZ_CP101161.1	NZ_CP101161.1_2350	""					
2351	2266706	2268193	TRUE	NZ_CP101161.1	NZ_CP101161.1_2351	""				CHROMOSOME TRANSMISSION FIDELITY FACTOR 18	9.8e-58
2352	2268194	2269138	FALSE	NZ_CP101161.1	NZ_CP101161.1_2352	""				MEMBRANE COMPONENT OF AMINO ACID ABC TRANSPORTER	1.3e-51
2353	2269135	2269878	FALSE	NZ_CP101161.1	NZ_CP101161.1_2353	""				ABC_HisP_GlnQ	8.24968e-130
2354	2269875	2270555	FALSE	NZ_CP101161.1	NZ_CP101161.1_2354	""				MEMBRANE COMPONENT OF AMINO ACID ABC TRANSPORTER	1.7e-49
2355	2270555	2271340	FALSE	NZ_CP101161.1	NZ_CP101161.1_2355	""				PBP2_Arg_Lys_His	9.76815e-88
2356	2271440	2273683	FALSE	NZ_CP101161.1	NZ_CP101161.1_2356	""				Malic_M_2	0
2357	2273810	2274721	TRUE	NZ_CP101161.1	NZ_CP101161.1_2357	""					
2358	2274782	2275606	TRUE	NZ_CP101161.1	NZ_CP101161.1_2358	""				HEME A SYNTHASE	2.3e-25
2359	2275688	2275966	TRUE	NZ_CP101161.1	NZ_CP101161.1_2359	""				PCD-like	1.7e-25
2360	2275935	2276336	TRUE	NZ_CP101161.1	NZ_CP101161.1_2360	""				LWR-salt protein	4.6e-49
2361	2276333	2276737	FALSE	NZ_CP101161.1	NZ_CP101161.1_2361	""				Sugar-specific transcriptional regulator TrmB	1.4e-17
2362	2276860	2278050	FALSE	NZ_CP101161.1	NZ_CP101161.1_2362	""				POD-like_MBL-fold	8.35236e-64
2363	2278165	2279175	FALSE	NZ_CP101161.1	NZ_CP101161.1_2363	""				MEMBRANE TRANSPORTER PROTEIN HI_0806-RELATED	2.2e-56
2364	2279202	2279351	FALSE	NZ_CP101161.1	NZ_CP101161.1_2364	""					
2365	2279624	2280085	FALSE	NZ_CP101161.1	NZ_CP101161.1_2365	""				Family of unknown function (DUF6691)	1e-19
2366	2280082	2280549	FALSE	NZ_CP101161.1	NZ_CP101161.1_2366	""				INNER MEMBRANE PROTEIN YEDE	6.8e-28
2367	2280802	2281059	TRUE	NZ_CP101161.1	NZ_CP101161.1_2367	""				SirA_YedF_YeeD	5.68581e-18
2368	2281056	2281637	TRUE	NZ_CP101161.1	NZ_CP101161.1_2368	""				DsrE/DsrF/DrsH-like family	5e-52
2369	2281797	2282426	TRUE	NZ_CP101161.1	NZ_CP101161.1_2369	""				HAD-like	7.82e-28
2370	2282423	2282632	FALSE	NZ_CP101161.1	NZ_CP101161.1_2370	""					
2371	2282658	2284538	FALSE	NZ_CP101161.1	NZ_CP101161.1_2371	""				MoeA	0
2372	2284528	2285733	FALSE	NZ_CP101161.1	NZ_CP101161.1_2372	""				MoeA	0
2373	2285763	2286086	FALSE	NZ_CP101161.1	NZ_CP101161.1_2373	""					
2374	2286174	2287007	FALSE	NZ_CP101161.1	NZ_CP101161.1_2374	""				METAL-DEPENDENT HYDROLASE-RELATED	1.5e-97
2375	2287045	2287440	FALSE	NZ_CP101161.1	NZ_CP101161.1_2375	""				SLR1870 PROTEIN	3.4e-30
2376	2287611	2289386	TRUE	NZ_CP101161.1	NZ_CP101161.1_2376	""				SODIUM/HYDROGEN EXCHANGER	8.9e-79
2377	2289430	2289615	TRUE	NZ_CP101161.1	NZ_CP101161.1_2377	""					
2378	2289687	2290082	TRUE	NZ_CP101161.1	NZ_CP101161.1_2378	""					
2379	2290089	2290820	TRUE	NZ_CP101161.1	NZ_CP101161.1_2379	""				STR_Vng0742h	6.5e-62
2380	2290853	2291953	TRUE	NZ_CP101161.1	NZ_CP101161.1_2380	""				Probable tRNA modification gtpase trme; domain 1	2.9e-124
2381	2291950	2292333	TRUE	NZ_CP101161.1	NZ_CP101161.1_2381	""				GCS_H	5.57215e-46
2382	2292420	2293907	FALSE	NZ_CP101161.1	NZ_CP101161.1_2382	""				TWO-COMPONENT HISTIDINE KINASE	6e-53
2383	2294088	2295416	TRUE	NZ_CP101161.1	NZ_CP101161.1_2383	""				GLYCINE CLEAVAGE SYSTEM P-PROTEIN	1.2e-128
2384	2295413	2296831	TRUE	NZ_CP101161.1	NZ_CP101161.1_2384	""				GLYCINE DEHYDROGENASE, DECARBOXYLATING	0
2385	2297367	2297543	FALSE	NZ_CP101161.1	NZ_CP101161.1_2385	""					
2386	2297765	2298919	TRUE	NZ_CP101161.1	NZ_CP101161.1_2386	""				thiolase	0
2387	2298999	2299538	TRUE	NZ_CP101161.1	NZ_CP101161.1_2387	""				CORRINOID ADENOSYLTRANSFERASE	2.6e-57
2388	2299813	2300076	TRUE	NZ_CP101161.1	NZ_CP101161.1_2388	""					
2389	2300645	2301409	FALSE	NZ_CP101161.1	NZ_CP101161.1_2389	""				PGF-CTERM protein-sorting domain	3.9e-06
2390	2301546	2301872	TRUE	NZ_CP101161.1	NZ_CP101161.1_2390	""				Halobacterial output domain 1	6.9e-20
2391	2302320	2302469	FALSE	NZ_CP101161.1	NZ_CP101161.1_2391	""					
2392	2302639	2302881	TRUE	NZ_CP101161.1	NZ_CP101161.1_2392	""				"""Winged helix"" DNA-binding domain"	6.3e-07
2393	2303922	2304965	FALSE	NZ_CP101161.1	NZ_CP101161.1_2393	""				DNA breaking-rejoining enzymes	5.89e-23
2394	2304969	2305721	FALSE	NZ_CP101161.1	NZ_CP101161.1_2394	""				NTF2-like	1.63e-30
2395	2305842	2306153	TRUE	NZ_CP101161.1	NZ_CP101161.1_2395	""					
2396	2306254	2306898	TRUE	NZ_CP101161.1	NZ_CP101161.1_2396	""					
2397	2306910	2308241	FALSE	NZ_CP101161.1	NZ_CP101161.1_2397	""				Cytochrome P450	6.4e-123
2398	2308340	2309263	TRUE	NZ_CP101161.1	NZ_CP101161.1_2398	""				Proline rich extensin signature	3.9e-11
2399	2309432	2310301	FALSE	NZ_CP101161.1	NZ_CP101161.1_2399	""				SucCS_alpha	2.3e-129
2400	2310303	2311445	FALSE	NZ_CP101161.1	NZ_CP101161.1_2400	""				SucCS_beta	0
2401	2311641	2313962	TRUE	NZ_CP101161.1	NZ_CP101161.1_2401	""				Subtilisin-like	2.47e-43
2402	2313966	2314643	FALSE	NZ_CP101161.1	NZ_CP101161.1_2402	""				Phosphatidylinositol (PI) phosphodiesterase	5.9e-60
2403	2314822	2315022	TRUE	NZ_CP101161.1	NZ_CP101161.1_2403	""				dodecin	3.8e-38
2404	2315168	2315533	FALSE	NZ_CP101161.1	NZ_CP101161.1_2404	""				iron-sulfur cluster assembly accessory protein	1.4e-31
2405	2315641	2316912	FALSE	NZ_CP101161.1	NZ_CP101161.1_2405	""				Histidinol_dh	0
2406	2317021	2317308	TRUE	NZ_CP101161.1	NZ_CP101161.1_2406	""					
2407	2317360	2318040	TRUE	NZ_CP101161.1	NZ_CP101161.1_2407	""				IRON (METAL) DEPENDENT REPRESSOR, DTXR FAMILY	2.3e-48
2408	2318037	2318696	FALSE	NZ_CP101161.1	NZ_CP101161.1_2408	""				"""Winged helix"" DNA-binding domain"	3.9e-18
2409	2318713	2318922	FALSE	NZ_CP101161.1	NZ_CP101161.1_2409	""					
2410	2318966	2320087	FALSE	NZ_CP101161.1	NZ_CP101161.1_2410	""					
2411	2320122	2321303	FALSE	NZ_CP101161.1	NZ_CP101161.1_2411	""				CELL SURFACE PROTEIN	3.6e-27
2412	2321421	2321675	FALSE	NZ_CP101161.1	NZ_CP101161.1_2412	""				MTH865-like family	1.4e-31
2413	2321826	2322302	FALSE	NZ_CP101161.1	NZ_CP101161.1_2413	""				RmlC-like cupins	2.7e-21
2414	2322946	2323380	TRUE	NZ_CP101161.1	NZ_CP101161.1_2414	""				THIOL-DISULFIDE OXIDOREDUCTASE DCC	1.6e-38
2415	2323368	2324720	FALSE	NZ_CP101161.1	NZ_CP101161.1_2415	""				GERANYLGERANYL DIPHOSPHATE REDUCTASE	4.7e-54
2416	2324813	2326198	TRUE	NZ_CP101161.1	NZ_CP101161.1_2416	""				DolP-mannose mannosyltransferase	1.6e-33
2417	2326224	2327006	TRUE	NZ_CP101161.1	NZ_CP101161.1_2417	""				ClpP/crotonase	9.8e-72
2418	2327003	2327470	TRUE	NZ_CP101161.1	NZ_CP101161.1_2418	""				PK beta-barrel domain-like	1.46e-25
2419	2327472	2328713	FALSE	NZ_CP101161.1	NZ_CP101161.1_2419	""				MFS general substrate transporter	2.35e-44
2420	2328791	2329744	TRUE	NZ_CP101161.1	NZ_CP101161.1_2420	""				2-Hacid_dh_1	7.20811e-110
2421	2329769	2330131	TRUE	NZ_CP101161.1	NZ_CP101161.1_2421	""				Adenine nucleotide alpha hydrolases-like	2.18e-12
2422	2330128	2330493	FALSE	NZ_CP101161.1	NZ_CP101161.1_2422	""				Glyoxalase/Bleomycin resistance protein/Dihydroxybiphenyl dioxygenase	5.77e-28
2423	2330586	2331038	TRUE	NZ_CP101161.1	NZ_CP101161.1_2423	""					
2424	2331194	2331979	TRUE	NZ_CP101161.1	NZ_CP101161.1_2424	""				Conserved TM helix	1.1e-14
2425	2332021	2333052	FALSE	NZ_CP101161.1	NZ_CP101161.1_2425	""				ASPARTATE-SEMIALDEHYDE DEHYDROGENASE	1.1e-124
2426	2333117	2334268	FALSE	NZ_CP101161.1	NZ_CP101161.1_2426	""				VIT family	1.9e-58
2427	2334287	2334883	FALSE	NZ_CP101161.1	NZ_CP101161.1_2427	""				halocyanin domain	5e-34
2428	2335057	2335608	TRUE	NZ_CP101161.1	NZ_CP101161.1_2428	""					
2429	2335609	2336907	FALSE	NZ_CP101161.1	NZ_CP101161.1_2429	""				MFS general substrate transporter like domains	5.5e-66
2430	2337010	2338539	FALSE	NZ_CP101161.1	NZ_CP101161.1_2430	""				MATE_like_12	0
2431	2338539	2339117	FALSE	NZ_CP101161.1	NZ_CP101161.1_2431	""				Tetracycline Repressor, domain 2	9.4e-59
2432	2339227	2339415	FALSE	NZ_CP101161.1	NZ_CP101161.1_2432	""				Rps17e-like	2.88e-20
2433	2339458	2340051	FALSE	NZ_CP101161.1	NZ_CP101161.1_2433	""				Protein of unknown function (DUF447)	1.1e-40
2434	2340048	2340878	FALSE	NZ_CP101161.1	NZ_CP101161.1_2434	""				ATP:dephospho-CoA triphosphoribosyl transferase	1.1e-67
2435	2340875	2341609	FALSE	NZ_CP101161.1	NZ_CP101161.1_2435	""				FMN-linked oxidoreductases	1.9e-22
2436	2341609	2342601	FALSE	NZ_CP101161.1	NZ_CP101161.1_2436	""				2-phospho-L-lactate transferase	4.8e-110
2437	2342651	2343406	FALSE	NZ_CP101161.1	NZ_CP101161.1_2437	""				PAS domain	1.5e-23
2438	2343542	2344693	TRUE	NZ_CP101161.1	NZ_CP101161.1_2438	""				Metal-dependent phosphohydrolase, HD superfamily	6.5e-105
2439	2344732	2346051	TRUE	NZ_CP101161.1	NZ_CP101161.1_2439	""				beta-lactamase/transpeptidase-like	7.57e-81
2440	2346055	2347248	FALSE	NZ_CP101161.1	NZ_CP101161.1_2440	""				Quinoprotein alcohol dehydrogenase-like	6.59e-23
2441	2347405	2347785	TRUE	NZ_CP101161.1	NZ_CP101161.1_2441	""				CBS-domain pair	1.52e-28
2442	2347831	2349051	TRUE	NZ_CP101161.1	NZ_CP101161.1_2442	""				Metal-dependent phosphohydrolase, HD superfamily	2.1e-115
2443	2349048	2350073	TRUE	NZ_CP101161.1	NZ_CP101161.1_2443	""				archeal_chlorohydrolases	2.83972e-96
2444	2350070	2351143	FALSE	NZ_CP101161.1	NZ_CP101161.1_2444	""				AMINOPEPTIDASE	4.2e-96
2445	2351271	2351714	TRUE	NZ_CP101161.1	NZ_CP101161.1_2445	""				HUPs	1.2e-42
2446	2351752	2351892	TRUE	NZ_CP101161.1	NZ_CP101161.1_2446	""					
2447	2351893	2352804	FALSE	NZ_CP101161.1	NZ_CP101161.1_2447	""				biotin--[acetyl-CoA-carboxylase] ligase	7.8e-55
2448	2352861	2353688	FALSE	NZ_CP101161.1	NZ_CP101161.1_2448	""					
2449	2353657	2354553	FALSE	NZ_CP101161.1	NZ_CP101161.1_2449	""					
